object_id,global_id,date,location,unlisted_location,monitor_name,pool_id,water_level_in,optional_comments,x,y,location_pool_id
1080,c38d854d-5acf-48bd-ad2c-b140f65b912f,5/23/19 7:00,ncos,NA,Beau Tindall,4,8,NA,-119.8803894,34.41885812,ncos_4
1073,a737d5fd-7ff5-4f10-9f8e-970c2eb2d8a0,5/31/19 7:00,ncos,NA,Beau Tindall,4,5.5,NA,-119.8803558,34.41891132,ncos_4
1107,b0d0db3a-386e-4ce4-9066-1a9de5088c1a,6/6/19 7:00,ncos,NA,Beau Tindall,4,4,NA,-119.8804107,34.41893713,ncos_4
1098,8db3f42f-e05a-4459-9161-f05e0e389cdf,6/14/19 7:00,ncos,NA,Beau Tindall,4,0,NA,-119.8804075,34.41887027,ncos_4
5,65c5b029-5c0a-4c39-919f-8b39c7ae954b,1/11/19 8:00,ncos,NA,Beau Tindall,5,15.5,NA,-119.8808625,34.41909382,ncos_5
26,9340d64f-102b-412c-a827-b8e5712d45c4,1/17/19 8:00,ncos,NA,Beau Tindall,5,17.75,NA,-119.8808349,34.41927724,ncos_5
47,adec2140-c8e4-46bd-b50d-2c25d0339fa3,1/25/19 8:00,ncos,NA,Beau Tindall,5,11.75,NA,-119.8852225,34.42316263,ncos_5
159,dbed6c83-e0f1-44af-a6d7-f580ad8a21c6,2/1/19 8:00,ncos,NA,Beau Tindall,5,17,NA,-119.8808478,34.41919779,ncos_5
231,e7694b5a-e7a2-4103-862b-eaa9f690f391,2/8/19 8:00,ncos,NA,Beau Tindall,5,15.75,NA,-119.8808644,34.41923178,ncos_5
309,a63bc15c-fa91-4b54-95a9-ca5e781b9c61,2/15/19 8:00,ncos,NA,Beau Tindall,5,17,NA,-119.8809432,34.419166,ncos_5
403,2881409a-0283-47af-a57a-c0634e58478a,2/22/19 8:00,ncos,NA,Beau Tindall,5,14,NA,-119.8808116,34.41918649,ncos_5
467,d960f64b-9af0-4234-94e4-01a6cd7095fc,3/1/19 8:00,ncos,NA,Beau Tindall,5,13,NA,-119.8809068,34.4192403,ncos_5
533,f3f17f40-39d3-4d6e-97be-c836745f7219,3/8/19 8:00,ncos,NA,Beau Tindall,5,16.5,NA,-119.8808439,34.41921379,ncos_5
592,3bb57db5-72a5-43e7-8c94-c97c838fbca9,3/15/19 7:00,ncos,NA,Beau Tindall,5,13,NA,-119.8808523,34.41923368,ncos_5
663,16f9a62e-8400-4b65-8c7a-fa3759ee239c,3/22/19 7:00,ncos,NA,Beau Tindall,5,10,NA,-119.8804661,34.41894992,ncos_5
714,27e59f55-cf8f-4f76-8b46-e9e64b081516,3/28/19 7:00,ncos,NA,Beau Tindall,5,8,NA,-119.8808384,34.41917842,ncos_5
844,d2de7cb1-2dfc-41cd-a545-d12df4d43b39,4/5/19 7:00,ncos,NA,Beau Tindall,5,4,NA,-119.8808639,34.41918841,ncos_5
880,dd1d9252-06c0-4235-b7a6-65153f0c233f,4/11/19 7:00,ncos,NA,Beau Tindall,5,0,NA,-119.8808585,34.41922908,ncos_5
1023,6a60c9a0-38ee-4275-b77e-66110047a33e,5/17/19 7:00,ncos,NA,Beau Tindall,5,3.75,NA,-119.8808548,34.41918126,ncos_5
1079,b97c2faf-2666-450a-aae7-ac0e94c7a01a,5/23/19 7:00,ncos,NA,Beau Tindall,5,7,NA,-119.8809364,34.4191818,ncos_5
4,ef129472-6e29-4503-ae15-0b1ba0194273,1/11/19 8:00,ncos,NA,Beau Tindall,6,16,NA,-119.8857421,34.42361079,ncos_6
25,ab2fca9e-cf23-4c56-9c26-1a5a367746f2,1/17/19 8:00,ncos,NA,Beau Tindall,6,18,Cannot see level gauge,-119.8837696,34.42175007,ncos_6
46,41baeb80-afbf-4d0a-8a0b-f415367ee738,1/25/19 8:00,ncos,NA,Beau Tindall,6,11.5,NA,-119.8842536,34.42225096,ncos_6
158,8b424291-2092-4474-9b93-0cd245676b92,2/1/19 8:00,ncos,NA,Beau Tindall,6,17.5,NA,-119.8848244,34.42272018,ncos_6
230,10bc08e8-0ef1-401d-9768-8fad0bd1ec6b,2/8/19 8:00,ncos,NA,Beau Tindall,6,16,NA,-119.8811104,34.41938778,ncos_6
308,4b6c2e4d-bfab-40ad-8153-e2a5ffbb22b7,2/15/19 8:00,ncos,NA,Beau Tindall,6,18,NA,-119.8810413,34.41933001,ncos_6
378,d95cc85a-f5ba-4d9b-a6a7-409f76f3e44d,2/22/19 8:00,ncos,NA,Beau Tindall,6,14,NA,-119.881094,34.41930401,ncos_6
468,07d03923-446b-42af-ac3e-de9dc8e681f9,3/1/19 8:00,ncos,NA,Beau Tindall,6,12,NA,-119.88529,34.42344666,ncos_6
532,0a47d244-a9e5-43ba-80b6-cfef87a73bcb,3/8/19 8:00,ncos,NA,Beau Tindall,6,17,NA,-119.88114,34.41937502,ncos_6
591,10ababee-2f49-4b50-bab7-020982808aa1,3/15/19 7:00,ncos,NA,Beau Tindall,6,12.75,NA,-119.8811831,34.4194017,ncos_6
662,4bd7b448-9e44-479d-85e6-13620856dfce,3/22/19 7:00,ncos,NA,Beau Tindall,6,9,NA,-119.8808778,34.41920494,ncos_6
713,862cf1e7-bfc9-40de-a11c-186558e1b60e,3/28/19 7:00,ncos,NA,Beau Tindall,6,6,NA,-119.8811095,34.41933513,ncos_6
843,d1e16b14-1713-4ba9-9536-a4ddcb14cc07,4/5/19 7:00,ncos,NA,Beau Tindall,6,2.75,NA,-119.8811332,34.41932476,ncos_6
879,bfe689aa-0b75-423c-991c-01c595aec7f8,4/11/19 7:00,ncos,NA,Beau Tindall,6,0,NA,-119.8811302,34.41934426,ncos_6
1078,19183de0-b639-426e-84bc-9c9c1a46bbdc,5/23/19 7:00,ncos,NA,Beau Tindall,6,3.25,NA,-119.8811468,34.41931972,ncos_6
3,2fc27084-1fc2-4eff-82e9-d4d9bea7943d,1/11/19 8:00,ncos,NA,Beau Tindall,7,15,NA,-119.8814835,34.41960796,ncos_7
24,585e21f2-f136-42dc-90cf-c1534e151acf,1/17/19 8:00,ncos,NA,Beau Tindall,7,17.5,NA,-119.8814803,34.41965567,ncos_7
45,431976ba-0df0-443e-b651-7e3e152809e3,1/25/19 8:00,ncos,NA,Beau Tindall,7,11.5,NA,-119.8814651,34.41969819,ncos_7
157,b2b75596-51d9-4b9a-89d3-fd525609955e,2/1/19 8:00,ncos,NA,Beau Tindall,7,16.5,NA,-119.8838096,34.42229245,ncos_7
229,43b46154-3079-4730-8447-465bd1114a84,2/8/19 8:00,ncos,NA,Beau Tindall,7,15.75,NA,-119.8842493,34.4216688,ncos_7
307,00ab4a28-252e-4c50-a5e2-2e4b20937fa7,2/15/19 8:00,ncos,NA,Beau Tindall,7,17.75,NA,-119.8814094,34.41950525,ncos_7
377,0149ea5b-6d81-4688-90e0-5ad0f144223c,2/22/19 8:00,ncos,NA,Beau Tindall,7,14,NA,-119.8846916,34.42423388,ncos_7
469,28ba7065-79be-4798-b113-020e6bc07bc5,3/1/19 8:00,ncos,NA,Beau Tindall,7,12.75,NA,-119.8814254,34.41966878,ncos_7
531,063ad153-d0be-466c-ab37-1b155bf37de4,3/8/19 8:00,ncos,NA,Beau Tindall,7,16.5,NA,-119.8814407,34.41964717,ncos_7
590,1710d3dd-c526-4b33-9cbc-5c0a30634ae1,3/15/19 7:00,ncos,NA,Beau Tindall,7,12.75,NA,-119.8814732,34.41965164,ncos_7
661,2514dd68-31cc-4364-9ceb-4193c0006c27,3/22/19 7:00,ncos,NA,Beau Tindall,7,9.75,NA,-119.8811497,34.41936965,ncos_7
712,29a9dd3d-bc72-4eaf-a077-f134444ab75b,3/28/19 7:00,ncos,NA,Beau Tindall,7,7,NA,-119.8814753,34.41962715,ncos_7
842,3500c1f2-44ee-4144-8cc2-055392257430,4/5/19 7:00,ncos,NA,Beau Tindall,7,0,Quite a lot of silt deposit,-119.8814679,34.41963215,ncos_7
878,81f2dff9-6549-4c28-889b-1f0142ed5ed6,4/11/19 7:00,ncos,NA,Beau Tindall,7,0,NA,-119.881151,34.41939419,ncos_7
1077,b5f8a2e8-2bd5-4a07-92e5-d9680546076c,5/23/19 7:00,ncos,NA,Beau Tindall,7,4.75,NA,-119.8815104,34.41961162,ncos_7
2,79ab799d-c631-41e9-83ad-bbb4cad6bc5d,1/11/19 8:00,ncos,NA,Beau Tindall,8,13.25,NA,-119.8818866,34.41993331,ncos_8
23,60af8c5b-9e9b-4dbf-8bb9-382840e8824e,1/17/19 8:00,ncos,NA,Beau Tindall,8,15.75,NA,-119.8817092,34.41998251,ncos_8
44,b2866eed-4067-402d-9a33-1f2ddf5a0afb,1/25/19 8:00,ncos,NA,Beau Tindall,8,12,NA,-119.8815888,34.42204955,ncos_8
156,87eded2e-e980-49a1-9a78-1cf1c9613091,2/1/19 8:00,ncos,NA,Beau Tindall,8,14,NA,-119.8825564,34.42301424,ncos_8
228,7943e05d-ef8f-484f-8e57-18b1f7abeee7,2/8/19 8:00,ncos,NA,Beau Tindall,8,13.5,NA,-119.8839007,34.4228643,ncos_8
306,86880c70-de13-4218-b2ea-997141c60153,2/15/19 8:00,ncos,NA,Beau Tindall,8,15,NA,-119.8816876,34.4200431,ncos_8
376,94b6776f-f408-4ab0-ba5e-721d4862cc50,2/22/19 8:00,ncos,NA,Beau Tindall,8,12.75,NA,-119.8810586,34.42259516,ncos_8
470,01e3a72b-81df-49e8-b183-f8458119d878,3/1/19 8:00,ncos,NA,Beau Tindall,8,13,NA,-119.8816627,34.41998893,ncos_8
530,5c949d2c-7754-483c-afcf-4539d5c94678,3/8/19 8:00,ncos,NA,Beau Tindall,8,14,NA,-119.8817206,34.41999739,ncos_8
589,5dca75b1-2824-42e0-a8f0-0999dc0b6833,3/15/19 7:00,ncos,NA,Beau Tindall,8,11,NA,-119.8817416,34.42001185,ncos_8
660,c27a381d-91d3-4425-b0b7-f267fc5b6084,3/22/19 7:00,ncos,NA,Beau Tindall,8,11.5,NA,-119.8814685,34.41963769,ncos_8
711,4ce1d2bd-ffd4-4f46-886f-8cbcac78414d,3/28/19 7:00,ncos,NA,Beau Tindall,8,10,NA,-119.8816542,34.42001534,ncos_8
841,9ea34548-c561-441c-9b9d-9f1fa4225a68,4/5/19 7:00,ncos,NA,Beau Tindall,8,6,NA,-119.8817292,34.41998689,ncos_8
877,7701fd62-40db-4e57-bf67-e46c708bc2c1,4/11/19 7:00,ncos,NA,Beau Tindall,8,0,NA,-119.8816565,34.42002559,ncos_8
1076,19886ced-5fde-42a3-98bd-938e726f6910,5/23/19 7:00,ncos,NA,Beau Tindall,8,12,NA,-119.8816668,34.42000472,ncos_8
1072,d666f3a0-35e3-49ab-8966-ca5bf6b136dc,5/31/19 7:00,ncos,NA,Beau Tindall,8,9,NA,-119.881732,34.41996423,ncos_8
1106,96a1a6e4-6c04-44c8-b4e1-261c9899b637,6/6/19 7:00,ncos,NA,Beau Tindall,8,7,NA,-119.8817093,34.41995815,ncos_8
1097,e7aeb038-0269-401f-8040-a3aa410087a5,6/14/19 7:00,ncos,NA,Beau Tindall,8,1,NA,-119.8817943,34.41997387,ncos_8
1,a125f57e-9478-4241-95a6-4c27a2e1adb6,1/11/19 8:00,ncos,NA,Beau Tindall,9,6,NA,-119.8820371,34.42026191,ncos_9
22,5635a107-1a76-4b5c-98e0-71d92095ecf5,1/17/19 8:00,ncos,NA,Beau Tindall,9,8,NA,-119.8818961,34.42027134,ncos_9
83,0984b729-f2d2-4829-8f1e-55d1865ebde4,1/18/19 0:00,ncos,NA,Joanna Tang,9,7,"Submitted Time:	Jan 18, 2019, 5:03:37 PM",0,0,ncos_9
43,3acb5feb-b0eb-47ab-a735-5e114f83ac66,1/25/19 8:00,ncos,NA,Beau Tindall,9,0,NA,-119.8804902,34.42215634,ncos_9
155,d0601e7b-8170-4f32-bfd9-0b34f66b5ffc,2/1/19 8:00,ncos,NA,Beau Tindall,9,7,NA,-119.8818539,34.42021097,ncos_9
227,f1239db9-810e-4d05-bf43-da7592fc1523,2/8/19 8:00,ncos,NA,Beau Tindall,9,0,Pool almost complelty filled with sediment,-119.8818996,34.42023097,ncos_9
1054,6f54fb7d-4b49-4c57-894d-0c15c180f88c,1/29/19 0:00,north_parcel,NA,Catherine Reilly,3,11,re-entered from Hydro + YSI survey,0,0,north_parcel_3
271,f3703e34-2682-44b8-87db-1eff35054a5a,2/4/19 8:00,north_parcel,NA,Robin Hutchinson,3,14,NA,0,0,north_parcel_3
261,6fda63d9-620c-418e-addd-2d7e3aa197d4,2/11/19 8:00,north_parcel,NA,Robin Hutchinson,3,13,NA,0,0,north_parcel_3
334,e7a0da0e-64b0-43ed-88a2-6c6146753d1d,2/19/19 8:00,north_parcel,NA,Robin Hutchinson,3,13,NA,0,0,north_parcel_3
407,ba2a852f-158d-4ce3-af44-5c0ad37f723d,2/25/19 8:00,north_parcel,NA,Catherine Reilly,3,11.25,NA,-119.8837467,34.4228921,north_parcel_3
525,b6e72b3e-b0c0-4640-80e3-b1bc3980f3a7,3/4/19 8:00,north_parcel,NA,Robin Hutchinson,3,13,NA,0,0,north_parcel_3
560,4dba2821-0809-41fa-af1f-c6791a9b20d5,3/12/19 7:00,north_parcel,NA,Catherine Reilly,3,12.5,NA,-119.8847157,34.42352115,north_parcel_3
617,19846915-d3a1-4147-82a5-0de3d5459e44,3/18/19 7:00,north_parcel,NA,Robin Hutchinson,3,10.5,NA,0,0,north_parcel_3
773,0f29fdfa-4d66-41c6-bb14-dae320e8b5fc,3/25/19 7:00,north_parcel,NA,Robin hutchinson,3,9.5,NA,0,0,north_parcel_3
764,5fe82634-85ae-4f2a-a202-097c3beb02c9,4/1/19 7:00,north_parcel,NA,Robin Hutchinson,3,8,NA,0,0,north_parcel_3
796,1beabbb7-3180-4da3-9cf3-8d11f4c6fe54,4/8/19 7:00,north_parcel,NA,Robin Hutchinson,3,6,NA,0,0,north_parcel_3
924,07cb7d1f-5d8b-42d7-b475-3be5cca2a693,4/16/19 7:00,north_parcel,NA,Catherine Reilly,3,0.5,NA,-119.8837224,34.42282505,north_parcel_3
971,5ca9fd49-2bd7-421a-8c84-4a7d5755e397,4/23/19 7:00,north_parcel,NA,Catherine Reilly,3,0,NA,-119.8837121,34.42288167,north_parcel_3
1038,16f7f155-b5cf-445f-be96-c6e6ca2c79f5,5/20/19 7:00,north_parcel,NA,Lauren W,3,3.25,NA,-119.8837141,34.42286432,north_parcel_3
1058,4da7e2e4-e658-48e7-b4a6-1c897ebe9d48,5/28/19 7:00,north_parcel,NA,Lauren W,3,0.25,NA,-119.8836346,34.42291595,north_parcel_3
1055,5ead01a4-2174-403d-89f1-fd9772c44788,1/29/19 0:00,north_parcel,NA,Catherine Reilly,4,7,re-entered from Hydro + YSI survey,0,0,north_parcel_4
272,44016a95-b27b-489a-87eb-06f945fb8db7,2/4/19 8:00,north_parcel,NA,Robin Hutchinson,4,9,NA,0,0,north_parcel_4
262,fc820d08-3086-4244-afd6-3094309e54f3,2/11/19 8:00,north_parcel,NA,Robin Hutchinson,4,9,NA,0,0,north_parcel_4
335,3ececf48-f5f3-4677-a9e8-005b5882fa96,2/19/19 8:00,north_parcel,NA,Robin Hutchinson,4,9,NA,0,0,north_parcel_4
408,b0f53004-61b0-4051-893f-2f8670b69905,2/25/19 8:00,north_parcel,NA,Catherine Reilly,4,7.5,NA,-119.8835918,34.42299294,north_parcel_4
526,fb843fb3-b82a-4c55-9a88-0ce0f13d0f73,3/4/19 8:00,north_parcel,NA,Robin Hutchinson,4,9,NA,0,0,north_parcel_4
559,a82916f9-ef12-4013-a116-f66d68f61fd5,3/12/19 7:00,north_parcel,NA,Catherine Reilly,4,8,NA,-119.8835966,34.42301746,north_parcel_4
616,e6f6a745-6860-4657-9505-b1495a3d2e93,3/18/19 7:00,north_parcel,NA,Robin Hutchinson,4,7,NA,0,0,north_parcel_4
772,6a323dbd-4527-467d-afb3-aa6ed6609cba,3/25/19 7:00,north_parcel,NA,Robin Hutchinson,4,6,NA,0,0,north_parcel_4
763,4e48a97c-c7e7-4578-95f5-b850fa32f75d,4/1/19 7:00,north_parcel,NA,Robin Hutchinson,4,4,NA,0,0,north_parcel_4
797,c012e8dd-a83a-4aa0-8735-62f27cd4f686,4/8/19 7:00,north_parcel,NA,Robin Hutchinson,4,1.5,NA,0,0,north_parcel_4
923,92c67ec4-42f2-4e1b-b441-df0f3b030f26,4/16/19 7:00,north_parcel,NA,Catherine Reilly,4,0,NA,-119.8836016,34.42308522,north_parcel_4
1037,5440ac7f-f0f7-44ae-99ef-fb13d07f34cf,5/20/19 7:00,north_parcel,NA,Lauren W,4,4.5,NA,-119.8836345,34.42294084,north_parcel_4
1059,80d1211d-fada-4c22-8eea-a4eb86c22e02,5/28/19 7:00,north_parcel,NA,Lauren W,4,1.75,NA,-119.8835358,34.42304822,north_parcel_4
1051,f3883778-e1f2-4720-8a96-abe062759011,1/29/19 0:00,north_parcel,NA,Catherine Reilly,6,12,NA,0,0,north_parcel_6
275,711597b0-3514-4d43-8a82-441ea4b75dab,2/4/19 8:00,north_parcel,NA,Robin Hutchinson,6,18,Measuring stick fully submerged.,0,0,north_parcel_6
260,d56d01d9-867e-40c2-90dd-51acf4673ea0,2/11/19 8:00,north_parcel,NA,Robin Hutchinson,6,18,Fully submerged,0,0,north_parcel_6
332,661c76fa-f4da-455d-8d2d-1f7ffc723cfc,2/19/19 8:00,north_parcel,NA,Robin Hutchinson,6,13,NA,0,0,north_parcel_6
406,b12e799a-e184-476a-a065-4503ba65a0ec,2/25/19 8:00,north_parcel,NA,Catherine Reilly,6,12,NA,-119.883378,34.42417019,north_parcel_6
529,cfa7c727-4fe6-440c-bab3-d96c3aa3e625,3/4/19 8:00,north_parcel,NA,Robin Hutchinson,6,14,NA,0,0,north_parcel_6
562,6474d7e1-91c5-4f95-9890-600d1f086ecf,3/12/19 7:00,north_parcel,NA,Catherine Reilly,6,13,NA,-119.8835317,34.42375578,north_parcel_6
649,2e2486c2-5255-49b0-a2a1-8cacdf69358a,3/18/19 7:00,north_parcel,NA,Robin Hutchinson,6,12,NA,0,0,north_parcel_6
774,205a23c4-49a6-479c-bf0e-ccd20e479a42,3/25/19 7:00,north_parcel,NA,Robin Hutchinson,6,10.5,NA,0,0,north_parcel_6
767,59b36bbc-8e25-4904-83e2-b2e9df88e439,4/1/19 7:00,north_parcel,NA,Robin hutchinson,6,18,Ruler fully submerged,0,0,north_parcel_6
794,0aa2b163-f903-43d0-a876-0118c2fc26d1,4/8/19 7:00,north_parcel,NA,Robin Hutchinson,6,10,NA,0,0,north_parcel_6
925,929c1dd5-b0e9-4a56-890f-31cd96abf075,4/16/19 7:00,north_parcel,NA,Catherine Reilly,6,5,NA,-119.8835563,34.42373897,north_parcel_6
964,4615cae7-57e0-4e1c-98e2-25f6991749e6,4/24/19 7:00,north_parcel,NA,Catherine Reilly,6,0,NA,-119.8835644,34.42373541,north_parcel_6
1036,f0bafa06-5166-4a6b-89c2-242be99528b7,5/20/19 7:00,north_parcel,NA,Lauren W,6,4.25,NA,-119.8835226,34.42376634,north_parcel_6
1062,91622628-0dd8-402e-a5c7-cc238af1a87f,5/28/19 7:00,north_parcel,NA,Lauren W,6,1.75,NA,-119.8835591,34.42378059,north_parcel_6
1052,e765da9c-e114-457e-870f-0b8949d3de4d,1/29/19 0:00,north_parcel,NA,Catherine Reilly,7,17,NA,0,0,north_parcel_7
1053,caafc6fa-0745-49ba-8485-7812e5ef8d49,1/29/19 0:00,north_parcel,NA,Catherine Reilly,7,17,re-entered from Hydro + YSI survey,0,0,north_parcel_7
274,a007070b-3b21-423e-84bb-099d07972baf,2/4/19 8:00,north_parcel,NA,Robin Hutchinson,7,14,NA,0,0,north_parcel_7
259,15565fbe-79c3-4665-95c4-76a93eb46cb8,2/11/19 8:00,north_parcel,NA,Robin Hutchinson,7,14,NA,0,0,north_parcel_7
333,95810dac-28ce-4722-b939-39fad0db1c6f,2/19/19 8:00,north_parcel,NA,Robin Hutchinson,7,18,Ruler fully submerged,0,0,north_parcel_7
405,6d1ab222-4af1-4da2-96b4-2e68ea2ad98d,2/25/19 8:00,north_parcel,NA,Catherine Reilly,7,18,NA,-119.8833597,34.42406823,north_parcel_7
528,b65521ed-324a-479c-aea1-4ce10b5017f7,3/4/19 8:00,north_parcel,NA,Robin Hutchinson,7,18,ruler Fully submerged,0,0,north_parcel_7
563,3a075eb1-e2f2-4079-88be-7a2ecedb765c,3/12/19 7:00,north_parcel,NA,Catherine Reilly,7,18,NA,-119.8819735,34.42342788,north_parcel_7
648,f3abbf4f-75e6-4575-96d5-d7f8442ebc9c,3/18/19 7:00,north_parcel,NA,Robin Hutchinson,7,18,Ruler fully submerged,0,0,north_parcel_7
775,7fac4de5-104d-4d4a-b671-ea40256b310d,3/25/19 7:00,north_parcel,NA,Robin Hutchinson,7,18,Ruler fully submerged,0,0,north_parcel_7
766,deaf7bc1-097d-4977-92b4-c12bd21e79ee,4/1/19 7:00,north_parcel,NA,Robin Hutchinson,7,9,NA,0,0,north_parcel_7
793,d01fe2fc-9d90-415d-b0d4-3cee00141d43,4/8/19 7:00,north_parcel,NA,Robin Hutchinson,7,18,Ruler fully submerged,0,0,north_parcel_7
926,3477619b-aac1-43d5-9898-82ed8fedd230,4/16/19 7:00,north_parcel,NA,Catherine Reilly,7,11,NA,-119.8832138,34.42381466,north_parcel_7
965,ec6de7bf-4bac-4a36-b07b-f43c6d74c958,4/24/19 7:00,north_parcel,NA,Catherine Reilly,7,9,NA,-119.8831713,34.42376743,north_parcel_7
997,2a28f805-f099-4b13-8e34-a398e9f43fcd,4/30/19 7:00,north_parcel,NA,Lauren W,7,8.25,NA,-119.8834913,34.42381642,north_parcel_7
1016,003193dd-5492-4f98-9f42-df56cb2f349d,5/14/19 7:00,north_parcel,NA,Lauren W,7,5.25,NA,-119.8831068,34.42384563,north_parcel_7
1035,2f2bd721-3c55-41d3-ac46-9988a84ee1b8,5/20/19 7:00,north_parcel,NA,Lauren W,7,8,NA,-119.88318,34.42384203,north_parcel_7
1061,a46c7b68-3334-44cf-8ff3-480ee5becaab,5/28/19 7:00,north_parcel,NA,Lauren W,7,6,NA,-119.8832073,34.42385527,north_parcel_7
1090,8cc8d913-8ddb-4713-8f63-f0008f040774,6/3/19 7:00,north_parcel,NA,Lauren W,7,0,"The ruler has been pushed down so despite there being no water in the pool, the ruler reads 4 inches",-119.8830842,34.42381001,north_parcel_7
1050,1faa335e-cff7-49f0-8008-fd9fe861cc82,1/29/19 0:00,north_parcel,NA,Catherine Reilly,9,12.75,re-entered from Hydro + YSI survey,0,0,north_parcel_9
273,1eafaa68-6fa9-4672-89f5-b640db965322,2/4/19 8:00,north_parcel,NA,Robin Hutchinson,9,16.5,NA,0,0,north_parcel_9
258,d36ac4d7-bddf-41f3-b234-1923c99c2b05,2/11/19 8:00,north_parcel,NA,Robin Hutchinson,9,16,NA,0,0,north_parcel_9
331,bbc8d656-a9b9-457f-bff2-330fee7a1b98,2/19/19 8:00,north_parcel,NA,Robin hutchinson,9,14.5,NA,0,0,north_parcel_9
409,b2d2dabe-4291-42cf-b929-ecec823734b2,2/25/19 8:00,north_parcel,NA,Catherine Reilly,9,12.5,NA,-119.8822449,34.42343353,north_parcel_9
527,3ec96cf8-2011-430c-ab47-90184c607288,3/4/19 8:00,north_parcel,NA,Robin Hutchinson,9,15.5,NA,0,0,north_parcel_9
561,453bc03c-5be3-4c58-ac38-2b304c76031f,3/12/19 7:00,north_parcel,NA,Catherine Reilly,9,14,NA,-119.8826181,34.42342042,north_parcel_9
650,3e430202-9e37-43be-9b8a-365d5917f618,3/18/19 7:00,north_parcel,NA,Robin Hutchinson,9,10.5,NA,0,0,north_parcel_9
776,5a27231d-e293-462d-94b0-628a52eb4b2d,3/25/19 7:00,north_parcel,NA,Robin Hutchinson,9,8,NA,0,0,north_parcel_9
765,a88af30f-f418-4e61-ae5a-addbf020922f,4/1/19 7:00,north_parcel,NA,Robin Hutchinson,9,4.5,NA,0,0,north_parcel_9
795,6f01a12f-fe0e-4df9-b1a0-1c8615d7be27,4/8/19 7:00,north_parcel,NA,Robin Hutchinson,9,1,NA,0,0,north_parcel_9
927,a8112e34-f90b-4a94-b253-a008dd7062fc,4/16/19 7:00,north_parcel,NA,Catherine Reilly,9,0,NA,-119.8824068,34.42343194,north_parcel_9
963,89561d42-df18-4f82-9d73-d6e317324334,4/24/19 7:00,north_parcel,NA,Catherine Reilly,9,0,NA,-119.8823864,34.42403611,north_parcel_9
1034,4e1a1802-3bc9-4180-8f46-2a8143f9441e,5/20/19 7:00,north_parcel,NA,Lauren W,9,8,NA,-119.8826195,34.42351236,north_parcel_9
1060,59035282-c01d-49b1-ae69-b22f2b3379b8,5/28/19 7:00,north_parcel,NA,Lauren W,9,5.25,NA,-119.8825813,34.42340508,north_parcel_9
1091,7c678895-9ee0-4f74-923e-f4bedb5d856b,6/3/19 7:00,north_parcel,NA,Lauren W,9,3.5,NA,-119.8827019,34.42325332,north_parcel_9
1092,add48366-aac3-4ffb-8b85-cf6b1199bf38,6/11/19 7:00,north_parcel,NA,Lauren W,9,0.75,NA,-119.8827019,34.42325332,north_parcel_9
1049,0748482a-cc0d-48d4-828f-3497520cf072,1/29/19 0:00,north_parcel,NA,Catherine Reilly,14,12,re-entered from Hydro + YSI survey,0,0,north_parcel_14
270,0570c274-0ae1-445f-8b63-143131a68e9a,2/4/19 8:00,north_parcel,NA,Robin Hutchinson,14,16,NA,0,0,north_parcel_14
264,eda8c4cf-459d-4d2d-a0ae-7bdbf38dd924,2/11/19 8:00,north_parcel,NA,Robin Hutchinson,14,15,NA,0,0,north_parcel_14
336,851b5290-fdbf-4e86-bb0d-4a2bff6b5279,2/19/19 8:00,north_parcel,NA,Robin Hutchinson,14,14,NA,0,0,north_parcel_14
410,79f58308-e71d-4ca7-8589-e74692c066dc,2/25/19 8:00,north_parcel,NA,Catherine Reilly,14,13,NA,-119.8818329,34.42287168,north_parcel_14
524,c4a5b756-2361-40f7-9fcf-81f45119450d,3/4/19 8:00,north_parcel,NA,Robin Hutchinson,14,15,NA,0,0,north_parcel_14
557,83581d23-9035-4436-93a1-d8c656598b81,3/12/19 7:00,north_parcel,NA,Catherine Reilly,14,13.5,NA,-119.8819682,34.4227248,north_parcel_14
647,1b02744a-c145-422a-a7f6-3189bb311ca8,3/18/19 7:00,north_parcel,NA,Robin Hutchinson,14,12,NA,0,0,north_parcel_14
771,faff1adc-29fa-48e3-8b4f-cd4b685ffe58,3/25/19 7:00,north_parcel,NA,Robin Hutchinson,14,11,NA,0,0,north_parcel_14
762,1c36f2ff-bf29-4ebc-b1f1-0a93ab45b1e4,4/1/19 7:00,north_parcel,NA,Robin Hutchinson,14,8.5,NA,0,0,north_parcel_14
798,ec96d8dd-59da-4dd0-8e6d-918cff646a41,4/8/19 7:00,north_parcel,NA,Robin Hutchinson,14,6,NA,0,0,north_parcel_14
928,529410e1-c230-4e40-9ea0-be2c7ee40aeb,4/16/19 7:00,north_parcel,NA,Catherine Reilly,14,2.75,NA,-119.8818958,34.42268373,north_parcel_14
966,cd18023b-7f93-4d82-a85b-a8f7a58dba9d,4/24/19 7:00,north_parcel,NA,Catherine Reilly,14,0,NA,-119.8818855,34.42274668,north_parcel_14
1048,5410cbdd-826e-4f5a-8283-ac32538f70b9,1/29/19 0:00,north_parcel,NA,Catherine Reilly,16,15,re-entered from Hydro + YSI survey,0,0,north_parcel_16
269,8c0eb9b0-e1ef-48bd-8d61-045beb5d89a2,2/4/19 8:00,north_parcel,NA,Robin Hutchinson,16,17,NA,0,0,north_parcel_16
263,94741f0b-37cd-484e-8487-a37d61c842fb,2/11/19 8:00,north_parcel,NA,Robin Hutchinson,16,17,NA,0,0,north_parcel_16
